Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,5.078571796417236,4017.2685546875,0.0021649999544024467,113.17141723632812,,5.431550025939941,4322.9765625,0.002254999941214919,119.42376708984375,,4.950719833374023,3942.822021484375,0.0021299999207258224,111.74496459960938,,5.368156909942627,4289.0888671875,0.002240000059828162,117.72809600830078,,10699024.0,6048016717,11289729.0,2020748396.0,
2018-12-01,5.288722991943359,4214.671875,0.0022499999031424522,118.63555908203125,,5.420365810394287,4309.37744140625,0.0022789998911321163,120.8414535522461,,5.010766983032227,3969.710693359375,0.0021550001110881567,111.61912536621094,,5.086695194244385,4024.46435546875,0.0021750000305473804,113.39775848388672,,12291155.0,5375314093,9596327.0,2131475768.0,
2018-12-02,5.250417232513428,4139.8779296875,0.0022460001055151224,116.38890075683594,,5.425088882446289,4301.51953125,0.002271000063046813,120.56204986572266,,5.196663856506348,4110.978515625,0.002216000109910965,116.092041015625,,5.273152828216553,4200.7333984375,0.002251999918371439,118.26815032958984,,11848313.0,5262697895,9346514.0,1856199149.0,
2018-12-03,5.109251022338867,3894.130859375,0.0023709998931735754,108.92501831054688,,5.280642986297607,4155.9794921875,0.002386000007390976,116.61906433105469,,5.003136157989502,3840.4462890625,0.0021440000273287296,107.41565704345703,,5.253589153289795,4147.32373046875,0.002247000113129616,116.3787612915039,,12193045.0,5089570994,12481724.0,1772756193.0,
2018-12-04,5.880791187286377,3956.893798828125,0.0021959999576210976,110.21418762207031,,6.2874369621276855,4075.627685546875,0.0023789999540895224,113.14291381835938,,5.111379146575928,3832.75,0.002171000000089407,107.40271759033203,,5.111379146575928,3886.294921875,0.002369999885559082,108.80316162109375,,39059359.0,5028069239,17851389.0,1748116495.0,
2018-12-05,5.984278202056885,3753.994873046875,0.0021800000686198473,102.47555541992188,,6.585200786590576,3969.535888671875,0.002257999964058399,110.5986099243164,,5.7816162109375,3753.994873046875,0.0021430000197142363,102.47555541992188,,5.920864105224609,3958.894775390625,0.002193999942392111,110.33551788330078,,61589926.0,5302481574,20634689.0,1990157607.0,
2018-12-06,4.951686859130859,3521.101806640625,0.002096999902278185,91.76105499267578,,6.059335231781006,3874.966064453125,0.0022269999608397484,104.1034927368164,,4.951686859130859,3521.101806640625,0.002096999902278185,91.76105499267578,,6.009993076324463,3754.074462890625,0.0021780000533908606,102.45059204101562,,38404207.0,5878333109,24766152.0,2310716932.0,
2018-12-07,4.528649806976318,3419.937255859375,0.0021039999555796385,93.29456329345703,,4.964451789855957,3512.59033203125,0.0021389999892562628,96.08984375,,4.189970970153809,3280.228759765625,0.0020310000982135534,83.46971893310547,,4.92151403427124,3512.59033203125,0.0021039999555796385,91.64983367919922,,24895395.0,6835615448,27761895.0,2554304530.0,
2018-12-08,4.700417995452881,3476.11474609375,0.0021200000774115324,92.15963745117188,,4.812400817871094,3506.04345703125,0.0021569998934865,97.05988311767578,,4.383865833282471,3350.650634765625,0.002067999914288521,86.82566833496094,,4.5329508781433105,3421.910400390625,0.0020959998946636915,93.41007995605469,,16534323.0,5305024497,18741868.0,1855759401.0,
2018-12-09,4.859104156494141,3614.234375,0.0021019999403506517,95.14205932617188,,5.054436206817627,3685.3056640625,0.0021440000273287296,98.90003204345703,,4.619205951690674,3469.09423828125,0.0020890000741928816,91.03128051757812,,4.714436054229736,3473.2275390625,0.002113000024110079,92.03543090820312,,17862646.0,4947372847,16961970.0,1875567180.0,
2018-12-10,4.712263107299805,3502.656005859375,0.002099999925121665,91.68565368652344,,4.995683193206787,3647.33251953125,0.002119000069797039,96.2573013305664,,4.5933380126953125,3470.14453125,0.002073999959975481,90.65425109863281,,4.852921962738037,3612.04638671875,0.0020979999098926783,94.99217224121094,,13851408.0,5020968740,15898038.0,1756437577.0,
2018-12-11,4.940698146820068,3424.588134765625,0.002088000066578388,88.94530487060547,,4.9694318771362305,3513.18505859375,0.0021009999327361584,92.7823257446289,,4.587968826293945,3392.25,0.0020649998914450407,87.68840789794922,,4.705227851867676,3497.5546875,0.002096999902278185,91.57893371582031,,19625570.0,4696765188,16096640.0,1707497898.0,
2018-12-12,5.023137092590332,3486.9501953125,0.002111000008881092,90.59329986572266,,5.182590961456299,3534.228515625,0.002136999974027276,92.24055480957031,,4.825037002563477,3413.4814453125,0.002076999982818961,88.26355743408203,,4.935227870941162,3421.458251953125,0.0020890000741928816,88.61070251464844,,17783397.0,4139364829,18564007.0,1533050103.0,
2018-12-13,4.6507039070129395,3313.67724609375,0.0020649998914450407,86.53931427001953,,5.0274658203125,3489.739501953125,0.002119000069797039,91.11160278320312,,4.590775012969971,3298.132080078125,0.002044999971985817,85.518310546875,,5.026953220367432,3487.87939453125,0.0021180000621825457,90.65522766113281,,14503435.0,4343372456,17660417.0,1754475622.0,
2018-12-14,4.5333571434021,3242.48486328125,0.0020699999295175076,84.30829620361328,,4.750971794128418,3329.555908203125,0.002085000043734908,87.14494323730469,,4.462605953216553,3206.542236328125,0.002056000055745244,83.22647857666016,,4.653217792510986,3311.751953125,0.0020669999066740274,86.63035583496094,,13544913.0,4372763663,16163454.0,1651491877.0,
2018-12-15,4.56301212310791,3236.76171875,0.002113000024110079,84.44081115722656,,4.635009765625,3275.3779296875,0.0021210000850260258,85.34274291992188,,4.483253002166748,3191.303466796875,0.0020630001090466976,82.82988739013672,,4.534580230712891,3243.99755859375,0.0020699999295175076,84.27969360351562,,12572161.0,3551763561,13579048.0,1496176898.0,
2018-12-16,4.645257949829102,3252.839111328125,0.0021250001154839993,85.26210021972656,,4.725924968719482,3305.753173828125,0.002145000034943223,87.56812286376953,,4.5409369468688965,3233.81982421875,0.0021009999327361584,84.46940612792969,,4.570186138153076,3236.274658203125,0.0021059999708086252,84.46940612792969,,14565932.0,3744248994,16084725.0,1565817037.0,
2018-12-17,5.110016822814941,3545.86474609375,0.002532999962568283,95.13382720947266,,5.161647796630859,3597.91796875,0.002715999959036708,96.8050537109375,,4.636384010314941,3253.123046875,0.002119000069797039,85.38211059570312,,4.650204181671143,3253.123046875,0.0021250001154839993,85.38211059570312,,17799305.0,5409247918,38633067.0,2101453024.0,
2018-12-18,5.600269794464111,3696.05908203125,0.0026839999482035637,101.11245727539062,,5.600269794464111,3701.349365234375,0.002689999993890524,101.32023620605469,,4.984433174133301,3487.169189453125,0.0024709999561309814,92.96852111816406,,5.113012790679932,3544.761474609375,0.002535999985411763,95.10803985595703,,26195539.0,5911325473,39838880.0,2277514076.0,
2018-12-19,5.49190092086792,3745.95068359375,0.0027199999894946814,101.2685775756836,,5.890684127807617,3949.322998046875,0.002770999912172556,108.54905700683594,,5.400920867919922,3687.22998046875,0.002561999950557947,100.69145965576172,,5.605103015899658,3706.824951171875,0.0026740001048892736,101.68384552001953,,25173916.0,6810689119,29874095.0,2456482115.0,
2018-12-20,5.792256832122803,4134.44140625,0.0027310000732541084,116.21687316894531,,5.921811103820801,4191.228515625,0.002778999973088503,117.17012786865234,,5.373548984527588,3728.974609375,0.0026100000832229853,100.63996124267578,,5.4665141105651855,3742.195068359375,0.0027069998905062675,101.09043884277344,,27976597.0,8927129279,23713034.0,3063842618.0,
2018-12-21,5.56714391708374,3896.543701171875,0.0025450000539422035,109.49623107910156,,5.871939182281494,4198.4296875,0.002744999947026372,119.09416198730469,,5.44655179977417,3850.9462890625,0.0025100000202655792,107.58479309082031,,5.790803909301758,4133.70361328125,0.002722000004723668,115.83540344238281,,24440098.0,7206015706,22399777.0,2632539990.0,
2018-12-22,5.930578231811523,4014.1826171875,0.0025019999593496323,116.7594985961914,,5.953293800354004,4014.1826171875,0.002560999942943454,116.7594985961914,,5.504866123199463,3855.739013671875,0.0024160000029951334,107.50316619873047,,5.562588214874268,3898.083740234375,0.0025390000082552433,109.45594024658203,,28188479.0,5605823233,18456616.0,2338772939.0,
2018-12-23,6.0590081214904785,3998.980224609375,0.0025420000310987234,130.7652587890625,,6.208479881286621,4085.7236328125,0.0025889999233186245,133.07530212402344,,5.899951934814453,3976.40576171875,0.0024999999441206455,117.27389526367188,,5.931412220001221,4020.99462890625,0.0025019999593496323,117.27389526367188,,29722800.0,6151275490,20041491.0,3579715061.0,
2018-12-24,6.144924163818359,4078.59912109375,0.0025400000158697367,140.23800659179688,,6.575179100036621,4271.79248046875,0.002638000063598156,157.668701171875,,6.060144901275635,4000.331787109375,0.0025400000158697367,130.64166259765625,,6.06388521194458,4000.331787109375,0.0025500000920146704,130.64166259765625,,30471526.0,7240968501,24536966.0,4370343387.0,
2018-12-25,5.547574996948242,3815.49072265625,0.002403999911621213,129.84434509277344,,6.192375183105469,4089.5615234375,0.0025549998972564936,140.99758911132812,,5.457996845245361,3760.0205078125,0.002317999955266714,125.11328887939453,,6.192375183105469,4081.030517578125,0.0025549998972564936,140.99758911132812,,19913983.0,6158207293,19340547.0,3298280609.0,
2018-12-26,5.713105201721191,3857.297607421875,0.0024739999789744616,131.86563110351562,,5.768161773681641,3893.359619140625,0.002495999913662672,136.67724609375,,5.526578903198242,3769.86376953125,0.002394000068306923,126.29290771484375,,5.552671909332275,3819.666748046875,0.0024019998963922262,129.88882446289062,,19526927.0,5326547918,17477619.0,2720469126.0,
2018-12-27,5.275450229644775,3654.83349609375,0.0023640000727027655,116.57591247558594,,5.750796794891357,3874.4169921875,0.002486000070348382,132.67706298828125,,5.2466511726379395,3645.448486328125,0.0023640000727027655,115.65010070800781,,5.717212200164795,3854.6884765625,0.0024770000018179417,131.923583984375,,16073455.0,5130222366,19224932.0,2612804378.0,
2018-12-28,6.0118279457092285,3923.918701171875,0.0024339999072253704,137.6470184326172,,6.020246982574463,3956.135986328125,0.0024470000062137842,137.6470184326172,,5.24534797668457,3642.632080078125,0.0023040000814944506,115.69313049316406,,5.289187908172607,3653.1318359375,0.0023620000574737787,116.89820098876953,,23929897.0,5631554348,19439895.0,3130201009.0,
2018-12-29,5.832339763641357,3820.40869140625,0.0024029999040067196,138.01834106445312,,6.095640182495117,3963.7587890625,0.002445999998599291,147.03433227539062,,5.832339763641357,3820.40869140625,0.0023880000226199627,134.57017517089844,,6.027939796447754,3932.49169921875,0.0024389999452978373,138.46878051757812,,20325768.0,4991655917,16985015.0,3169029972.0,
2018-12-30,5.995710849761963,3865.95263671875,0.0023670000955462456,139.8594512939453,,6.013542175292969,3901.908935546875,0.0024019998963922262,140.6890869140625,,5.773900985717773,3797.21923828125,0.002340999897569418,133.98233032226562,,5.842566967010498,3822.384765625,0.0023799999617040157,137.62745666503906,,21109984.0,4770578575,16846019.0,2660086834.0,
2018-12-31,6.164731979370117,3742.700439453125,0.002345999935641885,133.36825561523438,,6.3292388916015625,3868.742919921875,0.0023950000759214163,140.18115234375,,5.974399089813232,3725.867431640625,0.0023250000085681677,132.51939392089844,,6.000590801239014,3866.839111328125,0.002369999885559082,140.03106689453125,,38216014.0,4661840806,18724788.0,2358360234.0,
2019-01-01,6.075273036956787,3843.52001953125,0.002392000053077936,140.8194122314453,,6.191928863525391,3850.913818359375,0.002392000053077936,141.3975067138672,,5.885121822357178,3707.231201171875,0.0023219999857246876,132.6507110595703,,6.191431999206543,3746.71337890625,0.002345999935641885,133.41815185546875,,23891162.0,4324200990,17364744.0,2258709868.0,
2019-01-02,6.188612937927246,3943.409423828125,0.002406999934464693,155.0476837158203,,6.2078728675842285,3947.981201171875,0.0024580000899732113,156.92913818359375,,5.949006080627441,3817.409423828125,0.0023719999007880688,140.6509552001953,,6.091464996337891,3849.21630859375,0.0023880000226199627,141.51951599121094,,30308610.0,5244856836,18015392.0,3328240369.0,
2019-01-03,5.903534889221191,3836.7412109375,0.002360000042244792,149.135009765625,,6.175116062164307,3935.68505859375,0.0024139999877661467,155.86305236816406,,5.901558876037598,3826.222900390625,0.0023560000117868185,147.1983642578125,,6.1719069480896,3931.048583984375,0.002403999911621213,155.196044921875,,22821639.0,4530215219,17619234.0,2676164880.0,
2019-01-04,6.06513786315918,3857.717529296875,0.002314999932423234,154.58193969726562,,6.0658979415893555,3865.9345703125,0.002397000091150403,156.8789825439453,,5.863714218139648,3783.853759765625,0.002274000085890293,147.9071044921875,,5.895051956176758,3832.0400390625,0.0023640000727027655,148.9128875732422,,29311136.0,4847965467,19530100.0,3126192535.0,
2019-01-05,6.065543174743652,3845.194580078125,0.0023189999628812075,155.6385955810547,,6.204376220703125,3904.903076171875,0.0023499999660998583,160.82489013671875,,6.03407096862793,3836.900146484375,0.0022799998987466097,154.33741760253906,,6.055661201477051,3851.973876953125,0.002319999970495701,154.33741760253906,,30340637.0,5137609824,17148586.0,3338211928.0,
2019-01-06,6.395978927612305,4076.632568359375,0.002328000031411648,157.74620056152344,,6.502734184265137,4093.29736328125,0.0023709998931735754,159.37144470214844,,6.034090042114258,3826.51318359375,0.0022909999825060368,152.08592224121094,,6.068152904510498,3836.51904296875,0.0023129999171942472,155.80422973632812,,41574183.0,5597027440,18175111.0,3231294371.0,
2019-01-07,6.29141092300415,4025.248291015625,0.0022849999368190765,151.69921875,,6.429487228393555,4092.613525390625,0.0023350000847131014,158.45042419433594,,6.231934070587158,4020.89404296875,0.0022750000935047865,151.15072631835938,,6.429357051849365,4078.5849609375,0.002328000031411648,157.8094940185547,,37914513.0,5228625637,15899004.0,2712108388.0,
2019-01-08,6.640054225921631,4030.847900390625,0.00227600010111928,150.35963439941406,,6.911028861999512,4109.02099609375,0.002320999978110194,153.6257781982422,,6.23575496673584,3996.955322265625,0.0022609999869018793,148.66954040527344,,6.295865058898926,4028.47216796875,0.0022980000358074903,151.96754455566406,,65660517.0,5306593305,20994417.0,2459808140.0,
2019-01-09,6.641550064086914,4035.29638671875,0.002266000024974346,150.80311584472656,,6.965077877044678,4068.403564453125,0.0023070001043379307,153.62225341796875,,6.473887920379639,4022.662841796875,0.002254999941214919,150.2883758544922,,6.659678936004639,4031.552001953125,0.0022780001163482666,150.5546875,,74676974.0,5115905225,17010797.0,2369241197.0,
2019-01-10,5.915918827056885,3678.924560546875,0.002131999935954809,128.62518310546875,,6.683948040008545,4064.066650390625,0.0022950000129640102,152.1482696533203,,5.800487041473389,3659.174560546875,0.002085000043734908,126.52937316894531,,6.61093807220459,4034.411376953125,0.002263000002130866,150.843505859375,,75844882.0,6874143796,21174109.0,3397734456.0,
2019-01-11,6.075342178344727,3687.365478515625,0.002128999913111329,127.54832458496094,,6.237287998199463,3713.8818359375,0.0021490000654011965,130.1659393310547,,5.842599868774414,3653.06982421875,0.002104999963194132,125.24494171142578,,5.965033054351807,3674.015380859375,0.002128999913111329,127.81396484375,,50239804.0,5538712865,17187243.0,2667585234.0,
2019-01-12,5.976964950561523,3661.301025390625,0.002148000057786703,125.9665298461914,,6.087327003479004,3698.978271484375,0.002157999901100993,128.66612243652344,,5.929253101348877,3653.810791015625,0.0021150000393390656,125.4467544555664,,6.086732864379883,3686.97314453125,0.0021299999207258224,127.52808380126953,,32654874.0,4778170883,14167258.0,2212109224.0,
2019-01-13,5.568757057189941,3552.953125,0.0020940001122653484,116.8978042602539,,6.000758171081543,3674.760009765625,0.002171000000089407,126.26787567138672,,5.4934210777282715,3544.92724609375,0.0020830000285059214,116.08596801757812,,5.974922180175781,3658.8681640625,0.002136999974027276,125.9072265625,,26590183.0,4681302466,18059306.0,2268263944.0,
2019-01-14,6.159282207489014,3706.05224609375,0.0021830000914633274,129.0687255859375,,6.159282207489014,3727.836181640625,0.0021979999728500843,130.8567352294922,,5.574418067932129,3552.28515625,0.002096999902278185,116.96755981445312,,5.577669143676758,3557.31103515625,0.0021019999403506517,116.97909545898438,,43109288.0,5651384490,18534843.0,2798085735.0,
2019-01-15,5.919047832489014,3630.67529296875,0.002111000008881092,122.03271484375,,6.163675785064697,3720.1533203125,0.0021879998967051506,130.74356079101562,,5.817485809326172,3619.94921875,0.0020979999098926783,120.3115234375,,6.163675785064697,3704.21630859375,0.0021780000533908606,129.1726837158203,,25427436.0,5537192302,15986348.0,2735449164.0,
2019-01-16,6.186014175415039,3655.0068359375,0.0021379999816417694,123.54706573486328,,6.249328136444092,3685.777099609375,0.0021410000044852495,127.11824798583984,,5.900547027587891,3624.67333984375,0.0020840000361204147,121.44141387939453,,5.916178226470947,3631.509765625,0.002107999986037612,121.80924224853516,,35059223.0,5394457145,13656181.0,2746469340.0,
2019-01-17,6.417831897735596,3678.56396484375,0.0020940001122653484,123.7419204711914,,6.417831897735596,3680.135986328125,0.0021470000501722097,124.27072143554688,,6.0818328857421875,3621.9609375,0.0020800000056624413,120.81703186035156,,6.171834945678711,3651.87109375,0.0021329999435693026,123.57353973388672,,36306127.0,5464420383,13882217.0,2594091285.0,
2019-01-18,6.563039779663086,3657.83935546875,0.0021059999708086252,121.01026153564453,,6.68779993057251,3682.52001953125,0.0021170000545680523,123.84169006347656,,6.336639881134033,3637.080810546875,0.0020840000361204147,120.24189758300781,,6.405714988708496,3677.990478515625,0.002093000104650855,123.65465545654297,,43105423.0,5002961727,12471672.0,2305389800.0,
2019-01-19,6.635448932647705,3728.568359375,0.00215300009585917,124.5190200805664,,6.728054046630859,3758.533447265625,0.00215999991632998,125.90422821044922,,6.35616397857666,3652.3779296875,0.0020890000741928816,121.1610336303711,,6.570097923278809,3652.3779296875,0.0021039999555796385,121.61442565917969,,46981638.0,5955691380,16088820.0,3048261797.0,
2019-01-20,6.493868827819824,3601.013671875,0.002119000069797039,119.4748306274414,,6.730163097381592,3743.387939453125,0.00215300009585917,125.07038879394531,,6.3759307861328125,3583.01953125,0.002082000020891428,118.70232391357422,,6.646823883056641,3725.446044921875,0.00215300009585917,124.63240051269531,,49479090.0,5582489560,16178008.0,2964108269.0,
2019-01-21,6.553024768829346,3576.032470703125,0.0021009999327361584,117.15785217285156,,6.579239845275879,3608.8408203125,0.002122000092640519,119.71543884277344,,6.422120094299316,3558.537109375,0.002065999899059534,116.15744018554688,,6.505216121673584,3600.372802734375,0.0021059999708086252,119.63645935058594,,36321046.0,5004347059,17205921.0,2421720343.0,
2019-01-22,6.523199081420898,3604.5771484375,0.0020570000633597374,118.74755096435547,,6.568098068237305,3620.74658203125,0.0021120000164955854,119.66434478759766,,6.384760856628418,3539.721435546875,0.00203300011344254,114.67668151855469,,6.5432329177856445,3575.081298828125,0.0020989999175071716,117.11075592041016,,31986617.0,5313623556,18971837.0,2552507405.0,
2019-01-23,6.5414018630981445,3585.123046875,0.00204299995675683,117.45260620117188,,6.573998928070068,3623.06787109375,0.002067999914288521,119.42279815673828,,6.4364190101623535,3565.31396484375,0.0020210000220686197,116.37664794921875,,6.530526161193848,3605.55712890625,0.0020550000481307507,118.71381378173828,,33083575.0,5433755649,15672115.0,2556952198.0,
2019-01-24,6.505792140960693,3600.865478515625,0.0020389999262988567,117.36288452148438,,6.541762828826904,3616.08740234375,0.0020729999523609877,118.0321044921875,,6.465993881225586,3569.0927734375,0.0020129999611526728,116.00679779052734,,6.534355163574219,3584.500244140625,0.002044999971985817,117.46278381347656,,26614401.0,5262869046,15825805.0,2520843420.0,
2019-01-25,6.737325191497803,3599.765869140625,0.0021180000621825457,116.37834167480469,,6.799006938934326,3612.927734375,0.0021830000914633274,117.80299377441406,,6.505508899688721,3575.597412109375,0.00202700006775558,115.83015441894531,,6.514754772186279,3607.390380859375,0.0020570000633597374,117.59495544433594,,43731936.0,5265847539,15953121.0,2606881898.0,
2019-01-26,7.006565093994141,3602.46044921875,0.0020830000285059214,116.48873901367188,,7.0396409034729,3654.93310546875,0.0021520000882446766,118.08411407470703,,6.690682888031006,3593.345947265625,0.00203000009059906,115.98057556152344,,6.750314235687256,3599.71533203125,0.0020940001122653484,116.37352752685547,,48498979.0,5098183235,15588079.0,2412181169.0,
2019-01-27,7.088199138641357,3583.9658203125,0.00202700006775558,113.40528869628906,,7.246769905090332,3612.67138671875,0.0020959998946636915,116.68540954589844,,6.860904216766357,3567.245849609375,0.0020089999306946993,113.40528869628906,,7.0030598640441895,3604.687255859375,0.002082000020891428,116.51031494140625,,52872347.0,5570752966,16233338.0,2775888287.0,
2019-01-28,6.20618200302124,3470.450439453125,0.0019440000178292394,106.58997344970703,,7.189432144165039,3586.7509765625,0.0020280000753700733,113.688232421875,,6.106819152832031,3439.23291015625,0.001927000004798174,103.33646392822266,,7.09149694442749,3584.283203125,0.0020260000601410866,113.28523254394531,,82427200.0,6908930483,16265136.0,3366895505.0,
2019-01-29,6.181670188903809,3448.116943359375,0.001927000004798174,105.59821319580078,,6.314662933349609,3476.0654296875,0.001970000099390745,107.16578674316406,,6.059685230255127,3400.81982421875,0.001917000045068562,103.99922943115234,,6.220345973968506,3468.8701171875,0.0019470000406727195,106.72195434570312,,49291811.0,5897159493,14809844.0,2900418606.0,
2019-01-30,6.174529075622559,3486.181640625,0.001961000030860305,108.90753936767578,,6.219440937042236,3495.1748046875,0.001970000099390745,109.4529800415039,,6.056818008422852,3429.387939453125,0.001914000022225082,104.84379577636719,,6.174735069274902,3443.89697265625,0.0019249999895691872,105.4072036743164,,41310644.0,5955112627,11813018.0,2874370355.0,
2019-01-31,6.268435955047607,3457.792724609375,0.0019249999895691872,107.0610122680664,,6.333212852478027,3504.804931640625,0.001986999996006489,110.45835876464844,,6.028730869293213,3447.915771484375,0.0019120000069960952,106.52535247802734,,6.173159122467041,3485.4091796875,0.0019630000460892916,108.90077209472656,,52240451.0,5831198271,13824059.0,2828796031.0,
2019-02-01,6.56261682510376,3487.9453125,0.0019160000374540687,107.60978698730469,,6.648026943206787,3501.9541015625,0.0019280000124126673,108.63871002197266,,6.172295093536377,3431.591552734375,0.001892999978736043,105.04650115966797,,6.264142036437988,3460.547119140625,0.0019259999971836805,107.1476821899414,,56050947.0,5422926707,17411751.0,2541271519.0,
2019-02-02,6.891695022583008,3521.060791015625,0.0019359999569132924,110.43025970458984,,6.891695022583008,3523.287353515625,0.001955999992787838,110.65387725830078,,6.525021076202393,3467.57470703125,0.001896000001579523,106.7640151977539,,6.554346084594727,3484.6259765625,0.001914000022225082,107.46641540527344,,56627089.0,5071623601,13184663.0,2385157838.0,
2019-02-03,6.738164901733398,3464.013427734375,0.0019039999460801482,107.49266815185547,,6.920657157897949,3521.38818359375,0.0019570000004023314,110.82735443115234,,6.62178897857666,3447.92431640625,0.0018899999558925629,106.5639877319336,,6.885941028594971,3516.1396484375,0.0019320000428706408,110.49031829833984,,59942158.0,5043937584,15354409.0,2519334757.0,
2019-02-04,7.100500106811523,3459.154052734375,0.001896000001579523,107.82160186767578,,7.173779010772705,3476.223876953125,0.0019320000428706408,108.70103454589844,,6.703908920288086,3442.5869140625,0.0018769999733194709,107.06742095947266,,6.765826225280762,3467.211669921875,0.0019039999460801482,107.62582397460938,,71959989.0,5332718886,13169126.0,2491888675.0,
2019-02-05,7.819809913635254,3466.357421875,0.001888000057078898,107.44351959228516,,7.914336204528809,3478.148193359375,0.0019130000146105886,108.1347885131836,,6.9551591873168945,3451.93701171875,0.001879999996162951,106.90989685058594,,7.060619831085205,3454.950927734375,0.0018990000244230032,107.62816619873047,,96588397.0,5227549545,13983316.0,2515863999.0,
2019-02-06,8.086174011230469,3413.767822265625,0.0018660000059753656,104.9192886352539,,8.466517448425293,3469.091796875,0.0019020000472664833,107.56930541992188,,7.4058380126953125,3398.5654296875,0.0018370000179857016,102.93456268310547,,7.863149166107178,3469.091796875,0.0018860000418499112,107.56930541992188,,118867601.0,5482196038,15246340.0,2593048199.0,
2019-02-07,7.730325222015381,3399.4716796875,0.0018449999624863267,104.5353012084961,,8.428265571594238,3427.945556640625,0.0018899999558925629,106.05887603759766,,7.702507019042969,3394.218505859375,0.0018390000332146883,104.40913391113281,,8.103446960449219,3414.929443359375,0.0018690000288188457,104.83577728271484,,86056681.0,5004962683,14228248.0,2326764622.0,
2019-02-08,8.575567245483398,3666.7802734375,0.001955999992787838,119.26774597167969,,8.828984260559082,3695.614013671875,0.0019570000004023314,119.80581665039062,,7.652212142944336,3391.023681640625,0.0018350000027567148,104.1944351196289,,7.780721187591553,3401.37646484375,0.0018469999777153134,104.64505004882812,,103694036.0,7735623101,17956052.0,3656841347.0,
2019-02-09,8.871356964111328,3671.20361328125,0.0019490000559017062,119.4308853149414,,8.931648254394531,3679.94140625,0.001996000064536929,120.68973541259766,,8.467872619628906,3646.559326171875,0.0019229999743402004,118.00040435791016,,8.60171890258789,3671.5859375,0.0019519999623298645,119.214111328125,,106420119.0,6158833645,14455529.0,2884650400.0,
2019-02-10,9.211540222167969,3690.188232421875,0.0019460000330582261,124.80648803710938,,9.337291717529297,3695.0361328125,0.0019529999699443579,124.85362243652344,,8.856160163879395,3640.97998046875,0.0019120000069960952,117.10577392578125,,8.856160163879395,3673.201416015625,0.0019509999547153711,119.40896606445312,,125419865.0,6282256903,15828371.0,3148766590.0,
2019-02-11,9.551809310913086,3648.4306640625,0.001905999961309135,121.29839324951172,,9.824777603149414,3695.613037109375,0.0019460000330582261,124.87153625488281,,9.151556968688965,3642.287841796875,0.0018990000244230032,120.31175231933594,,9.192380905151367,3695.613037109375,0.0019460000330582261,124.87153625488281,,136029624.0,6277056434,15220889.0,3222473887.0,
2019-02-12,9.341780662536621,3653.528564453125,0.0018939999863505363,122.5722885131836,,9.748714447021484,3668.5869140625,0.0019109999993816018,123.46829986572266,,8.980687141418457,3618.556884765625,0.0018729999428614974,119.60002136230469,,9.533522605895996,3642.751953125,0.0019039999460801482,121.17857360839844,,123194872.0,6480384532,16971098.0,3149576429.0,
2019-02-13,8.941073417663574,3632.070556640625,0.001892999978736043,122.55360412597656,,9.328229904174805,3669.74658203125,0.0019099999917671084,125.55069732666016,,8.789260864257812,3617.246337890625,0.0018850000342354178,121.61249542236328,,9.328229904174805,3653.60400390625,0.0018939999863505363,122.5442886352539,,95068052.0,6438903823,15440451.0,3386585799.0,
2019-02-14,8.782048225402832,3616.880859375,0.0018970000091940165,121.39020538330078,,9.067791938781738,3646.256591796875,0.001908999984152615,124.45198822021484,,8.460004806518555,3607.69775390625,0.0018850000342354178,121.33489227294922,,8.929619789123535,3631.170166015625,0.0018909999635070562,122.41698455810547,,72389547.0,6271044418,16879422.0,3331701628.0,
2019-02-15,9.273832321166992,3620.810791015625,0.0019079999765381217,122.10038757324219,,9.508628845214844,3647.795166015625,0.0019150000298395753,123.66012573242188,,8.777353286743164,3608.20654296875,0.0018889999482780695,121.37191772460938,,8.82160472869873,3617.368408203125,0.001896000001579523,121.45369720458984,,83961438.0,6091952231,14754160.0,3021741615.0,
2019-02-16,9.129250526428223,3629.78759765625,0.0019239999819546938,123.26021575927734,,9.3372220993042,3652.84130859375,0.0019290000200271606,124.13481140136719,,9.078146934509277,3615.270263671875,0.0018949999939650297,122.29530334472656,,9.317525863647461,3615.270263671875,0.0019069999689236283,122.39645385742188,,65705040.0,5934744052,14351257.0,2905833287.0,
2019-02-17,9.216046333312988,3673.836181640625,0.0019920000340789557,133.598876953125,,9.21916675567627,3680.537353515625,0.001993000041693449,134.46009826660156,,8.920140266418457,3619.18212890625,0.0019150000298395753,123.09161376953125,,9.134309768676758,3633.359375,0.0019229999743402004,123.18208312988281,,66977126.0,7039512503,19208659.0,4236081130.0,
